Opening	Count	%
Q-A1-A1-A2	199	0.13861993
M1-B1-Q-B2	195	0.1358336
B1-Q-A1-B2	191	0.13304727
B1-S1-Q-G1	190	0.13235068
M1-S1-Q-B1	189	0.1316541
G1-B1-Q-B1	185	0.12886778
M1-A1-A2-Q	181	0.12608145
B1-Q-Q-B1	180	0.12538487
G1-Q-G2-G2	178	0.1239917
L1-Q-A1-A2	173	0.12050878
B1-G1-Q-S1	173	0.12050878
S1-Q-S2-G1	172	0.1198122
S1-M1-B1-Q	166	0.115632705
M1-G1-B1-Q	166	0.115632705
S1-A1-M1-Q	165	0.11493612
M1-S1-B1-Q	162	0.112846375
M1-G1-Q-B1	162	0.112846375
G1-M1-Q-B1	160	0.11145321
B1-S1-Q-S2	158	0.11006004
B1-Q-S1-A1	158	0.11006004
B1-Q-A1-S1	157	0.10936347
S1-M1-Q-B1	150	0.10448738
S1-G1-Q-G2	150	0.10448738
B1-Q-G1-G1	148	0.10309422
A1-M1-B1-Q	145	0.101004474
G1-M1-B1-Q	138	0.0961284
G1-Q-B1-B1	137	0.09543181
B1-A1-Q-S1	135	0.09403864
B1-M1-Q-B2	134	0.093342066
G1-A1-Q-G2	133	0.09264548
S1-S2-M1-Q	132	0.0919489
M1-A1-G1-Q	130	0.090555735
B1-Q-S1-S2	130	0.090555735
A1-G1-Q-A2	130	0.090555735
M1-Q-B1-B2	127	0.08846599
M1-B1-A1-Q	126	0.087769404
A1-M1-Q-B1	126	0.087769404
Q-B1-B1-B1	125	0.08707282
L1-M1-Q-A1	125	0.08707282
M1-G1-A1-Q	124	0.086376235
G1-M1-A1-Q	123	0.08567966
S1-Q-Q-S1	122	0.08498307
S1-M1-A1-Q	122	0.08498307
B1-B2-Q-A1	121	0.08428649
M1-S1-A1-Q	116	0.08080358
M1-Q-S1-B1	116	0.08080358
G1-S1-Q-G2	116	0.08080358
B1-M1-B2-Q	116	0.08080358
Q-S1-A1-S1	115	0.080106996
G1-G2-Q-G2	109	0.0759275
B1-A1-Q-G1	106	0.07383775
A1-G1-Q-S1	106	0.07383775
M1-S1-G1-Q	105	0.07314117
G1-G2-Q-S1	105	0.07314117
G1-Q-G2-A1	102	0.07105142
G1-B1-Q-G2	102	0.07105142
B1-Q-A1-G1	102	0.07105142
M1-B1-G1-Q	101	0.07035484
G1-A1-M1-Q	99	0.06896167
B1-M1-A1-Q	98	0.06826509
G1-Q-B1-A1	97	0.06756851
S1-G1-M1-Q	96	0.066871926
Q-S1-A1-A1	95	0.06617534
Q-G1-G1-A1	95	0.06617534
L1-G1-Q-B1	95	0.06617534
M1-S1-S2-Q	94	0.065478764
S1-L1-A1-Q	93	0.06478218
A1-S1-Q-G1	92	0.064085595
B1-B2-M1-Q	91	0.06338901
Q-A1-A1-S1	90	0.06269243
L1-B1-B2-Q	90	0.06269243
A1-Q-S1-S1	90	0.06269243
A1-G1-Q-G1	90	0.06269243
A1-B1-Q-G1	90	0.06269243
S1-Q-G1-S2	89	0.06199585
Q-A1-S1-S1	89	0.06199585
Q-A1-A2-B1	89	0.06199585
M1-A1-S1-Q	89	0.06199585
A1-S1-Q-A2	89	0.06199585
A1-L1-Q-B1	88	0.061299264
P-Q-A1-A1	87	0.060602684
S1-M1-S2-Q	86	0.0599061
S1-B1-M1-Q	86	0.0599061
A1-L1-B1-Q	86	0.0599061
L1-A1-Q-B1	85	0.059209518
G1-A1-Q-M1	84	0.058512937
S1-S2-L1-Q	83	0.057816353
S1-Q-A1-Q	83	0.057816353
B1-Q-G1-A1	83	0.057816353
