Opening	Count	%
Q-A1-Q-M1	1	0.0015175658
Q-A1-M1-S1	1	0.0015175658
Q-A1-B1-G1	1	0.0015175658
Q-A1-B1-B2	1	0.0015175658
Q-A1-B1-B1	1	0.0015175658
P-S1-L1-Q	1	0.0015175658
P-S1-G1-Q	1	0.0015175658
P-Q-S1-S2	1	0.0015175658
P-Q-S1-G1	1	0.0015175658
P-Q-Q-G1	1	0.0015175658
P-Q-M1-L1	1	0.0015175658
P-Q-G1-G1	1	0.0015175658
P-Q-B1-B2	1	0.0015175658
P-Q-A1-P	1	0.0015175658
P-Q-A1-B1	1	0.0015175658
P-M1-Q-S1	1	0.0015175658
P-L1-Q-S1	1	0.0015175658
P-G1-Q-S1	1	0.0015175658
P-G1-M1-Q	1	0.0015175658
P-B1-Q-B2	1	0.0015175658
P-B1-Q-B1	1	0.0015175658
P-B1-Q-A1	1	0.0015175658
P-B1-M1-Q	1	0.0015175658
P-A1-S1-Q	1	0.0015175658
P-A1-Q-B1	1	0.0015175658
P-A1-Q-A1	1	0.0015175658
P-A1-G1-Q	1	0.0015175658
M1-S1-Q-L1	1	0.0015175658
M1-S1-Q-G1	1	0.0015175658
M1-S1-P-Q	1	0.0015175658
M1-Q-S1-M1	1	0.0015175658
M1-Q-S1-L1	1	0.0015175658
M1-Q-G1-S1	1	0.0015175658
M1-Q-G1-A1	1	0.0015175658
M1-Q-B1-G1	1	0.0015175658
M1-P-Q-B1	1	0.0015175658
M1-P-B1-Q	1	0.0015175658
M1-L1-Q-P	1	0.0015175658
M1-L1-Q-L1	1	0.0015175658
M1-G1-Q-S1	1	0.0015175658
M1-G1-Q-M1	1	0.0015175658
M1-G1-Q-G2	1	0.0015175658
M1-B1-Q-S1	1	0.0015175658
M1-B1-Q-G1	1	0.0015175658
L1-S1-Q-M1	1	0.0015175658
L1-S1-Q-L1	1	0.0015175658
L1-S1-Q-G1	1	0.0015175658
L1-Q-Q-L1	1	0.0015175658
L1-Q-P-S1	1	0.0015175658
L1-Q-P-P	1	0.0015175658
L1-Q-P-B1	1	0.0015175658
L1-Q-M1-G1	1	0.0015175658
L1-Q-G1-M1	1	0.0015175658
L1-Q-B1-G1	1	0.0015175658
L1-Q-A1-Q	1	0.0015175658
L1-P-Q-B1	1	0.0015175658
L1-P-Q-A1	1	0.0015175658
L1-P-G1-Q	1	0.0015175658
L1-M1-Q-Q	1	0.0015175658
L1-M1-Q-L1	1	0.0015175658
L1-M1-P-Q	1	0.0015175658
L1-G1-Q-P	1	0.0015175658
L1-B1-Q-M1	1	0.0015175658
L1-B1-Q-B1	1	0.0015175658
G1-S1-Q-M1	1	0.0015175658
G1-S1-Q-L1	1	0.0015175658
G1-Q-S1-L1	1	0.0015175658
G1-Q-Q-G2	1	0.0015175658
G1-Q-P-Q	1	0.0015175658
G1-Q-P-M1	1	0.0015175658
G1-Q-M1-G2	1	0.0015175658
G1-Q-L1-L1	1	0.0015175658
G1-Q-L1-G2	1	0.0015175658
G1-Q-G2-Q	1	0.0015175658
G1-Q-G2-L1	1	0.0015175658
G1-Q-G2-G1	1	0.0015175658
G1-Q-G1-G2	1	0.0015175658
G1-Q-B1-G1	1	0.0015175658
G1-Q-A1-L1	1	0.0015175658
G1-P-S1-Q	1	0.0015175658
G1-P-Q-M1	1	0.0015175658
G1-P-Q-G2	1	0.0015175658
G1-P-B1-Q	1	0.0015175658
G1-M1-P-Q	1	0.0015175658
G1-G2-P-Q	1	0.0015175658
G1-B1-Q-Q	1	0.0015175658
G1-B1-Q-G1	1	0.0015175658
G1-A1-Q-L1	1	0.0015175658
B1-S1-Q-M1	1	0.0015175658
B1-S1-Q-L1	1	0.0015175658
B1-Q-P-P	1	0.0015175658
B1-Q-M1-S1	1	0.0015175658
B1-Q-M1-P	1	0.0015175658
B1-Q-L1-S1	1	0.0015175658
B1-Q-L1-M1	1	0.0015175658
B1-Q-L1-L1	1	0.0015175658
B1-Q-L1-B2	1	0.0015175658
B1-Q-L1-A1	1	0.0015175658
B1-Q-G1-M1	1	0.0015175658
B1-Q-B1-S1	1	0.0015175658
B1-Q-B1-G1	1	0.0015175658
B1-Q-B1-A2	1	0.0015175658
B1-P-Q-A1	1	0.0015175658
B1-M1-Q-S1	1	0.0015175658
B1-M1-Q-Q	1	0.0015175658
B1-M1-Q-L1	1	0.0015175658
B1-M1-Q-G1	1	0.0015175658
B1-M1-L1-Q	1	0.0015175658
B1-L1-S1-Q	1	0.0015175658
B1-G1-Q-Q	1	0.0015175658
B1-B2-Q-L1	1	0.0015175658
B1-B2-Q-B1	1	0.0015175658
A1-S1-Q-Q	1	0.0015175658
A1-S1-Q-L1	1	0.0015175658
A1-Q-Q-S1	1	0.0015175658
A1-Q-Q-G1	1	0.0015175658
A1-Q-M1-G1	1	0.0015175658
A1-Q-L1-A2	1	0.0015175658
A1-Q-G1-L1	1	0.0015175658
A1-Q-A2-S1	1	0.0015175658
A1-Q-A1-B1	1	0.0015175658
A1-P-Q-B1	1	0.0015175658
A1-P-G1-Q	1	0.0015175658
A1-P-A2-Q	1	0.0015175658
A1-M1-Q-G1	1	0.0015175658
A1-M1-Q-A2	1	0.0015175658
A1-L1-Q-L1	1	0.0015175658
A1-L1-P-Q	1	0.0015175658
A1-G1-Q-Q	1	0.0015175658
A1-G1-Q-M1	1	0.0015175658
A1-G1-Q-A1	1	0.0015175658
A1-G1-P-Q	1	0.0015175658
A1-B1-Q-Q	1	0.0015175658
A1-B1-Q-M1	1	0.0015175658
Total	65895
