Opening	Count	%
G1-S1-B1-Q	22	0.2141536
B1-Q-A1-G1	22	0.2141536
Q-S1-S1-A1	21	0.20441934
G1-Q-M1-A1	21	0.20441934
S1-G1-G2-Q	20	0.1946851
P-Q-A1-A1	20	0.1946851
B1-A1-G1-Q	20	0.1946851
G1-Q-P-A1	19	0.18495084
G1-B1-A1-Q	19	0.18495084
B1-Q-S1-G1	19	0.18495084
B1-Q-Q-B1	19	0.18495084
S1-Q-A1-G1	18	0.17521659
Q-S1-S1-B1	18	0.17521659
L1-Q-M1-S1	18	0.17521659
G1-S1-Q-S2	18	0.17521659
B1-S1-G1-Q	18	0.17521659
S1-A1-Q-S2	17	0.16548233
Q-A1-A2-A1	17	0.16548233
P-Q-A1-A2	17	0.16548233
A1-G1-B1-Q	17	0.16548233
S1-Q-A1-Q	16	0.15574808
S1-B1-S2-Q	16	0.15574808
S1-B1-Q-G1	16	0.15574808
S1-A1-Q-B1	16	0.15574808
L1-M1-Q-M1	16	0.15574808
G1-Q-S1-Q	16	0.15574808
G1-Q-B1-S1	16	0.15574808
S1-Q-S2-G1	15	0.14601383
S1-Q-M1-A1	15	0.14601383
S1-G1-S2-Q	15	0.14601383
S1-A1-Q-Q	15	0.14601383
Q-S1-A1-A1	15	0.14601383
L1-A1-Q-A1	15	0.14601383
G1-B1-S1-Q	15	0.14601383
G1-A1-B1-Q	15	0.14601383
B1-M1-Q-A1	15	0.14601383
B1-A1-A2-Q	15	0.14601383
S1-Q-B1-A1	14	0.13627957
G1-S1-Q-B1	14	0.13627957
G1-G2-S1-Q	14	0.13627957
G1-B1-Q-S1	14	0.13627957
B1-A1-S1-Q	14	0.13627957
B1-A1-Q-S1	14	0.13627957
S1-S2-Q-G1	13	0.12654531
S1-G1-Q-S2	13	0.12654531
G1-G2-A1-Q	13	0.12654531
B1-G1-G2-Q	13	0.12654531
A1-G1-S1-Q	13	0.12654531
S1-Q-G1-A1	12	0.11681106
L1-G1-Q-A1	12	0.11681106
G1-Q-A1-P	12	0.11681106
G1-Q-A1-G1	12	0.11681106
G1-B1-Q-B1	12	0.11681106
B1-G1-Q-S1	12	0.11681106
Q-A1-A1-Q	11	0.1070768
P-Q-S1-A1	11	0.1070768
L1-Q-G1-A1	11	0.1070768
G1-A1-G2-Q	11	0.1070768
B1-Q-M1-A1	11	0.1070768
S1-Q-A1-B1	10	0.09734255
S1-G1-Q-G2	10	0.09734255
Q-A1-S1-S1	10	0.09734255
M1-Q-A1-A1	10	0.09734255
L1-Q-P-A1	10	0.09734255
G1-S1-G2-Q	10	0.09734255
B1-S1-Q-S2	10	0.09734255
B1-Q-A1-B2	10	0.09734255
B1-B2-Q-B2	10	0.09734255
A1-B1-G1-Q	10	0.09734255
A1-A2-Q-A2	10	0.09734255
S1-Q-Q-Q	9	0.08760829
S1-A1-S2-Q	9	0.08760829
Q-S1-S2-S2	9	0.08760829
L1-A1-Q-M1	9	0.08760829
G1-A1-Q-G2	9	0.08760829
A1-Q-A2-A2	9	0.08760829
S1-G1-M1-Q	8	0.07787404
Q-A1-A1-G1	8	0.07787404
P-Q-S1-S1	8	0.07787404
L1-Q-P-M1	8	0.07787404
L1-Q-A1-G1	8	0.07787404
G1-A1-Q-B1	8	0.07787404
B1-S1-Q-G1	8	0.07787404
B1-Q-A1-B1	8	0.07787404
B1-B2-G1-Q	8	0.07787404
A1-S1-G1-Q	8	0.07787404
A1-A2-G1-Q	8	0.07787404
S1-S2-Q-Q	7	0.068139784
S1-S2-Q-B1	7	0.068139784
S1-Q-S2-B1	7	0.068139784
S1-Q-Q-S1	7	0.068139784
S1-Q-G1-S2	7	0.068139784
S1-G1-Q-B1	7	0.068139784
S1-B1-Q-Q	7	0.068139784
Q-S1-S2-S1	7	0.068139784
