Opening	Count	%
A1-Q-G1-A2	4	0.03929659
A1-G1-Q-A2	4	0.03929659
A1-G1-G2-Q	4	0.03929659
A1-B1-Q-A2	4	0.03929659
A1-A2-Q-A2	4	0.03929659
S1-S2-Q-Q	3	0.029472442
S1-Q-A1-L1	3	0.029472442
S1-M1-Q-A1	3	0.029472442
S1-L1-Q-G1	3	0.029472442
S1-L1-Q-A1	3	0.029472442
S1-L1-M1-Q	3	0.029472442
S1-G1-Q-M1	3	0.029472442
S1-A1-Q-L1	3	0.029472442
S1-A1-L1-Q	3	0.029472442
Q-S1-S2-G1	3	0.029472442
Q-S1-A1-G1	3	0.029472442
Q-G1-G1-A1	3	0.029472442
Q-G1-B1-B1	3	0.029472442
P-A1-Q-A2	3	0.029472442
M1-P-Q-A1	3	0.029472442
L1-Q-M1-A1	3	0.029472442
L1-G1-Q-S1	3	0.029472442
L1-G1-A1-Q	3	0.029472442
L1-A1-A2-Q	3	0.029472442
G1-Q-Q-A1	3	0.029472442
G1-Q-L1-L1	3	0.029472442
G1-P-Q-S1	3	0.029472442
G1-L1-M1-Q	3	0.029472442
G1-A1-Q-L1	3	0.029472442
B1-Q-Q-S1	3	0.029472442
B1-Q-M1-M1	3	0.029472442
B1-Q-B2-A1	3	0.029472442
B1-Q-A1-G1	3	0.029472442
B1-M1-A1-Q	3	0.029472442
B1-L1-Q-A1	3	0.029472442
B1-G1-Q-Q	3	0.029472442
B1-G1-Q-G2	3	0.029472442
B1-G1-Q-B2	3	0.029472442
B1-A1-M1-Q	3	0.029472442
A1-Q-Q-A1	3	0.029472442
A1-Q-B1-B1	3	0.029472442
A1-B1-Q-S1	3	0.029472442
A1-A2-Q-G1	3	0.029472442
S1-S2-Q-M1	2	0.019648295
S1-Q-Q-S2	2	0.019648295
S1-Q-Q-B1	2	0.019648295
S1-Q-M1-A1	2	0.019648295
S1-Q-L1-A1	2	0.019648295
S1-P-A1-Q	2	0.019648295
S1-M1-Q-M1	2	0.019648295
