Opening	Count	%
G1-P-Q-B1	1	0.0016645028
G1-P-L1-Q	1	0.0016645028
G1-P-A1-Q	1	0.0016645028
G1-G2-Q-G3	1	0.0016645028
G1-A1-Q-L1	1	0.0016645028
G1-A1-P-Q	1	0.0016645028
B1-S1-Q-B1	1	0.0016645028
B1-Q-S1-B1	1	0.0016645028
B1-Q-Q-G1	1	0.0016645028
B1-Q-P-P	1	0.0016645028
B1-Q-P-G1	1	0.0016645028
B1-Q-P-A1	1	0.0016645028
B1-Q-B2-L1	1	0.0016645028
B1-Q-A1-P	1	0.0016645028
B1-Q-A1-L1	1	0.0016645028
B1-P-M1-Q	1	0.0016645028
B1-P-B2-Q	1	0.0016645028
B1-M1-Q-L1	1	0.0016645028
B1-G1-Q-Q	1	0.0016645028
B1-G1-Q-M1	1	0.0016645028
B1-G1-Q-L1	1	0.0016645028
B1-G1-Q-B1	1	0.0016645028
B1-B2-Q-Q	1	0.0016645028
B1-A1-P-Q	1	0.0016645028
A1-Q-S1-S2	1	0.0016645028
A1-Q-S1-P	1	0.0016645028
A1-Q-Q-Q	1	0.0016645028
A1-Q-P-B1	1	0.0016645028
A1-Q-M1-M1	1	0.0016645028
A1-Q-L1-B1	1	0.0016645028
A1-Q-G1-S1	1	0.0016645028
A1-Q-G1-Q	1	0.0016645028
A1-Q-G1-A2	1	0.0016645028
A1-Q-B1-G1	1	0.0016645028
A1-Q-B1-A1	1	0.0016645028
A1-Q-A2-Q	1	0.0016645028
A1-Q-A2-M1	1	0.0016645028
A1-P-S1-Q	1	0.0016645028
A1-P-Q-S1	1	0.0016645028
A1-P-Q-B1	1	0.0016645028
A1-P-A2-Q	1	0.0016645028
A1-L1-Q-L1	1	0.0016645028
A1-L1-Q-A2	1	0.0016645028
A1-G1-Q-Q	1	0.0016645028
A1-G1-P-Q	1	0.0016645028
A1-B1-Q-M1	1	0.0016645028
A1-A2-Q-Q	1	0.0016645028
A1-A2-P-Q	1	0.0016645028
Total	60078
