Opening	Count	%
A1-P-Q-B1	1	0.0017986905
A1-P-G1-Q	1	0.0017986905
A1-P-A2-Q	1	0.0017986905
A1-M1-Q-A2	1	0.0017986905
A1-L1-S1-Q	1	0.0017986905
A1-L1-Q-L1	1	0.0017986905
A1-L1-P-Q	1	0.0017986905
A1-G1-Q-Q	1	0.0017986905
A1-G1-P-Q	1	0.0017986905
A1-B1-Q-Q	1	0.0017986905
A1-B1-Q-M1	1	0.0017986905
Total	55596
