Opening	Count	%
S1-B1-Q-L1	2	0.0016502194
S1-A1-Q-P	2	0.0016502194
S1-A1-P-Q	2	0.0016502194
Q-S1-Q-S2	2	0.0016502194
Q-S1-G1-S1	2	0.0016502194
Q-S1-B1-S2	2	0.0016502194
Q-S1-B1-A1	2	0.0016502194
Q-S1-A1-B1	2	0.0016502194
Q-Q-S1-S1	2	0.0016502194
Q-Q-B1-B2	2	0.0016502194
Q-G1-S1-G2	2	0.0016502194
Q-G1-S1-B1	2	0.0016502194
Q-G1-G2-S1	2	0.0016502194
Q-G1-G2-G3	2	0.0016502194
Q-G1-G2-G2	2	0.0016502194
Q-G1-B1-G1	2	0.0016502194
Q-G1-A1-S1	2	0.0016502194
Q-B1-G1-G2	2	0.0016502194
Q-B1-A1-S1	2	0.0016502194
Q-B1-A1-B2	2	0.0016502194
Q-A1-S1-M1	2	0.0016502194
Q-A1-G1-G2	2	0.0016502194
Q-A1-B1-S1	2	0.0016502194
P-S1-Q-S1	2	0.0016502194
P-S1-A1-Q	2	0.0016502194
P-Q-S1-A1	2	0.0016502194
P-Q-G1-G1	2	0.0016502194
P-Q-B1-B2	2	0.0016502194
P-M1-L1-Q	2	0.0016502194
P-L1-M1-Q	2	0.0016502194
P-G1-Q-G2	2	0.0016502194
P-G1-L1-Q	2	0.0016502194
P-B1-Q-S1	2	0.0016502194
P-B1-Q-A1	2	0.0016502194
M1-S1-Q-G1	2	0.0016502194
M1-Q-Q-A1	2	0.0016502194
M1-Q-G1-S1	2	0.0016502194
M1-P-L1-Q	2	0.0016502194
M1-P-B1-Q	2	0.0016502194
M1-L1-Q-L1	2	0.0016502194
M1-B1-P-Q	2	0.0016502194
M1-A1-Q-A2	2	0.0016502194
L1-S1-Q-G1	2	0.0016502194
L1-Q-P-B1	2	0.0016502194
L1-Q-B1-Q	2	0.0016502194
L1-M1-Q-P	2	0.0016502194
L1-G1-Q-M1	2	0.0016502194
L1-B1-Q-B1	2	0.0016502194
L1-B1-P-Q	2	0.0016502194
L1-A1-Q-Q	2	0.0016502194
G1-Q-M1-S1	2	0.0016502194
G1-Q-A1-P	2	0.0016502194
G1-Q-A1-L1	2	0.0016502194
G1-Q-A1-G1	2	0.0016502194
G1-P-B1-Q	2	0.0016502194
G1-B1-Q-P	2	0.0016502194
G1-B1-Q-L1	2	0.0016502194
G1-A1-Q-L1	2	0.0016502194
B1-Q-P-S1	2	0.0016502194
B1-Q-P-P	2	0.0016502194
B1-Q-L1-L1	2	0.0016502194
B1-Q-L1-A1	2	0.0016502194
B1-Q-B2-P	2	0.0016502194
B1-Q-B2-M1	2	0.0016502194
B1-Q-A1-L1	2	0.0016502194
B1-P-Q-G1	2	0.0016502194
B1-P-M1-Q	2	0.0016502194
B1-M1-Q-L1	2	0.0016502194
B1-M1-Q-G1	2	0.0016502194
B1-G1-P-Q	2	0.0016502194
B1-B2-Q-P	2	0.0016502194
B1-A1-Q-B1	2	0.0016502194
A1-S1-P-Q	2	0.0016502194
A1-Q-S1-M1	2	0.0016502194
A1-Q-M1-G1	2	0.0016502194
A1-Q-L1-A2	2	0.0016502194
A1-L1-Q-A2	2	0.0016502194
S1-S2-Q-A2	1	8.251097E-4
S1-Q-Q-M1	1	8.251097E-4
S1-Q-P-M1	1	8.251097E-4
S1-Q-P-G1	1	8.251097E-4
S1-Q-P-B1	1	8.251097E-4
S1-Q-G1-M1	1	8.251097E-4
S1-Q-B1-M1	1	8.251097E-4
S1-P-Q-S2	1	8.251097E-4
S1-P-L1-Q	1	8.251097E-4
S1-M1-P-Q	1	8.251097E-4
S1-G1-Q-A2	1	8.251097E-4
Q-S1-S2-M1	1	8.251097E-4
Q-S1-S1-M1	1	8.251097E-4
Q-S1-M1-M1	1	8.251097E-4
Q-S1-G1-M1	1	8.251097E-4
Q-S1-G1-G2	1	8.251097E-4
Q-S1-B1-B2	1	8.251097E-4
Q-Q-S1-S2	1	8.251097E-4
Q-Q-Q-G1	1	8.251097E-4
Q-Q-Q-A1	1	8.251097E-4
Q-Q-B1-B1	1	8.251097E-4
Q-Q-A1-B1	1	8.251097E-4
Q-M1-B1-B2	1	8.251097E-4
Q-M1-A1-A2	1	8.251097E-4
Q-G1-S1-M1	1	8.251097E-4
Q-G1-B1-S1	1	8.251097E-4
Q-G1-B1-A1	1	8.251097E-4
Q-B1-S1-B2	1	8.251097E-4
Q-B1-S1-B1	1	8.251097E-4
Q-B1-M1-M1	1	8.251097E-4
Q-B1-G1-B1	1	8.251097E-4
Q-B1-B2-M1	1	8.251097E-4
Q-B1-A1-M1	1	8.251097E-4
P-S1-M1-Q	1	8.251097E-4
P-S1-L1-Q	1	8.251097E-4
P-Q-S1-G1	1	8.251097E-4
P-Q-Q-Q	1	8.251097E-4
P-Q-Q-M1	1	8.251097E-4
P-Q-Q-G1	1	8.251097E-4
P-Q-Q-B1	1	8.251097E-4
P-Q-M1-A1	1	8.251097E-4
P-Q-B1-Q	1	8.251097E-4
P-Q-B1-B1	1	8.251097E-4
P-Q-A1-S1	1	8.251097E-4
P-Q-A1-M1	1	8.251097E-4
P-M1-Q-S1	1	8.251097E-4
P-M1-A1-Q	1	8.251097E-4
P-L1-Q-L1	1	8.251097E-4
P-L1-Q-A1	1	8.251097E-4
P-L1-G1-Q	1	8.251097E-4
P-G1-Q-A1	1	8.251097E-4
P-G1-A1-Q	1	8.251097E-4
P-B1-Q-B1	1	8.251097E-4
P-A1-L1-Q	1	8.251097E-4
P-A1-A2-Q	1	8.251097E-4
M1-S1-Q-S2	1	8.251097E-4
M1-S1-Q-Q	1	8.251097E-4
M1-S1-Q-L1	1	8.251097E-4
M1-S1-P-Q	1	8.251097E-4
M1-Q-S1-S2	1	8.251097E-4
M1-Q-S1-L1	1	8.251097E-4
M1-Q-Q-Q	1	8.251097E-4
M1-Q-P-B1	1	8.251097E-4
M1-Q-L1-G1	1	8.251097E-4
M1-Q-L1-A1	1	8.251097E-4
M1-Q-G1-A1	1	8.251097E-4
M1-Q-B1-Q	1	8.251097E-4
M1-Q-B1-G1	1	8.251097E-4
M1-Q-B1-A1	1	8.251097E-4
M1-Q-A1-G1	1	8.251097E-4
M1-P-Q-B1	1	8.251097E-4
M1-P-G1-Q	1	8.251097E-4
M1-G1-Q-Q	1	8.251097E-4
M1-G1-Q-M1	1	8.251097E-4
M1-G1-Q-G2	1	8.251097E-4
M1-A1-Q-S1	1	8.251097E-4
M1-A1-Q-Q	1	8.251097E-4
M1-A1-Q-L1	1	8.251097E-4
M1-A1-P-Q	1	8.251097E-4
L1-S1-Q-S2	1	8.251097E-4
L1-S1-Q-P	1	8.251097E-4
L1-S1-P-Q	1	8.251097E-4
L1-Q-S1-S2	1	8.251097E-4
L1-Q-S1-G1	1	8.251097E-4
L1-Q-Q-A1	1	8.251097E-4
L1-Q-P-A1	1	8.251097E-4
L1-Q-M1-G1	1	8.251097E-4
L1-Q-B1-M1	1	8.251097E-4
L1-Q-B1-L1	1	8.251097E-4
L1-Q-B1-G1	1	8.251097E-4
L1-P-Q-A1	1	8.251097E-4
L1-P-G1-Q	1	8.251097E-4
L1-M1-Q-A2	1	8.251097E-4
L1-G1-Q-P	1	8.251097E-4
L1-G1-P-Q	1	8.251097E-4
G1-S1-Q-M1	1	8.251097E-4
G1-S1-Q-L1	1	8.251097E-4
G1-S1-Q-G1	1	8.251097E-4
G1-Q-S1-L1	1	8.251097E-4
G1-Q-S1-G1	1	8.251097E-4
G1-Q-Q-G2	1	8.251097E-4
G1-Q-P-S1	1	8.251097E-4
G1-Q-P-P	1	8.251097E-4
G1-Q-M1-Q	1	8.251097E-4
G1-Q-M1-L1	1	8.251097E-4
G1-Q-M1-G2	1	8.251097E-4
G1-Q-L1-S1	1	8.251097E-4
G1-Q-L1-M1	1	8.251097E-4
G1-Q-L1-G2	1	8.251097E-4
G1-Q-B1-M1	1	8.251097E-4
G1-P-M1-Q	1	8.251097E-4
G1-P-G2-Q	1	8.251097E-4
G1-P-A1-Q	1	8.251097E-4
G1-M1-Q-L1	1	8.251097E-4
G1-M1-Q-G2	1	8.251097E-4
G1-M1-P-Q	1	8.251097E-4
G1-L1-P-Q	1	8.251097E-4
G1-G2-Q-P	1	8.251097E-4
G1-G2-Q-L1	1	8.251097E-4
G1-G2-Q-G1	1	8.251097E-4
G1-G2-P-Q	1	8.251097E-4
G1-B1-Q-G1	1	8.251097E-4
G1-B1-Q-A3	1	8.251097E-4
G1-B1-P-Q	1	8.251097E-4
B1-S1-Q-P	1	8.251097E-4
B1-S1-Q-L1	1	8.251097E-4
B1-S1-Q-A3	1	8.251097E-4
B1-Q-S1-P	1	8.251097E-4
B1-Q-S1-M1	1	8.251097E-4
B1-Q-P-A1	1	8.251097E-4
B1-Q-M1-S1	1	8.251097E-4
B1-Q-G1-Q	1	8.251097E-4
B1-Q-B2-Q	1	8.251097E-4
B1-Q-B1-A2	1	8.251097E-4
B1-P-Q-A1	1	8.251097E-4
B1-P-G1-Q	1	8.251097E-4
B1-M1-Q-Q	1	8.251097E-4
B1-M1-Q-P	1	8.251097E-4
B1-L1-Q-P	1	8.251097E-4
B1-L1-Q-M1	1	8.251097E-4
B1-G1-Q-M1	1	8.251097E-4
B1-G1-Q-L1	1	8.251097E-4
B1-G1-Q-B1	1	8.251097E-4
B1-B2-Q-L1	1	8.251097E-4
B1-B2-Q-B1	1	8.251097E-4
B1-A1-Q-P	1	8.251097E-4
B1-A1-Q-A3	1	8.251097E-4
A1-S1-Q-L1	1	8.251097E-4
A1-Q-S1-A1	1	8.251097E-4
A1-Q-Q-S1	1	8.251097E-4
A1-Q-Q-M1	1	8.251097E-4
A1-Q-M1-Q	1	8.251097E-4
A1-Q-M1-A2	1	8.251097E-4
A1-Q-G1-P	1	8.251097E-4
A1-Q-G1-L1	1	8.251097E-4
A1-Q-G1-A1	1	8.251097E-4
A1-Q-A1-B1	1	8.251097E-4
A1-P-M1-Q	1	8.251097E-4
A1-M1-Q-S1	1	8.251097E-4
A1-M1-Q-G1	1	8.251097E-4
A1-M1-Q-A2	1	8.251097E-4
A1-M1-P-Q	1	8.251097E-4
A1-L1-Q-M1	1	8.251097E-4
A1-L1-Q-L1	1	8.251097E-4
A1-L1-Q-G1	1	8.251097E-4
A1-L1-A2-Q	1	8.251097E-4
A1-B1-Q-M1	1	8.251097E-4
A1-A2-Q-M1	1	8.251097E-4
A1-A2-Q-L1	1	8.251097E-4
Total	121196
